month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,Postal,Latitude,Longitude,District
2018-12,QUEENSTOWN,EXECUTIVE,148,MEI LING ST,04 TO 06,145.0,Apartment,1995,75 years 10 months,970000.0,140148,1.29431607449311,103.804466224743,3
2018-12,SEMBAWANG,2 ROOM,463A,SEMBAWANG DR,10 TO 12,46.0,Model A,2015,95 years 05 months,240000.0,751463,1.45559843682203,103.814045150572,27
2018-12,SEMBAWANG,2 ROOM,513,WELLINGTON CIRCLE,07 TO 09,40.0,Model A,2011,91 years 05 months,215000.0,750513,1.45420776620009,103.82013524496,27
2018-12,SEMBAWANG,3 ROOM,463B,SEMBAWANG DR,07 TO 09,67.0,Model A,2015,95 years 05 months,293000.0,752463,1.45599868966281,103.813971740295,27
2018-12,SEMBAWANG,4 ROOM,467A,ADMIRALTY DR,04 TO 06,102.0,Premium Apartment,2001,81 years 08 months,298000.0,751467,1.45201033384253,103.813929032074,27
2018-12,SEMBAWANG,4 ROOM,360C,ADMIRALTY DR,10 TO 12,95.0,Premium Apartment,2001,81 years 09 months,363000.0,753360,1.4486749328363,103.814692191276,27
2018-12,SEMBAWANG,4 ROOM,469A,ADMIRALTY DR,07 TO 09,102.0,Premium Apartment,2001,81 years 09 months,345000.0,751469,1.44992054287523,103.81367406265,27
2018-12,SEMBAWANG,4 ROOM,405,ADMIRALTY LINK,13 TO 15,86.0,Model A2,2001,81 years 01 month,328000.0,750405,1.45329835117102,103.816138602463,27
2018-12,SEMBAWANG,4 ROOM,488,ADMIRALTY LINK,16 TO 18,94.0,Model A,2010,90 years 08 months,357000.0,750488,1.45507803962368,103.81645291747,27
2018-12,SEMBAWANG,4 ROOM,489,ADMIRALTY LINK,04 TO 06,94.0,Model A,2010,90 years 08 months,335000.0,750489,1.45495119192133,103.816819778829,27
2018-12,SEMBAWANG,4 ROOM,493,ADMIRALTY LINK,16 TO 18,91.0,Model A,2004,84 years 04 months,340000.0,750493,1.45654601332376,103.816763883508,27
2018-12,SEMBAWANG,4 ROOM,486,ADMIRALTY LINK,01 TO 03,90.0,Model A,2004,84 years 04 months,305000.0,750486,1.45602740243461,103.816100124988,27
2018-12,SEMBAWANG,4 ROOM,417,CANBERRA RD,07 TO 09,90.0,Model A,2001,81 years 03 months,320000.0,750417,1.45199817874292,103.819475589257,27
2018-12,SEMBAWANG,4 ROOM,300,CANBERRA RD,10 TO 12,101.0,Model A,1998,78 years 10 months,320000.0,750300,1.44585216960767,103.822896239346,27
2018-12,SEMBAWANG,4 ROOM,350A,CANBERRA RD,13 TO 15,93.0,Model A,2001,81 years 09 months,431000.0,751350,1.45054091181454,103.820624275703,27
2018-12,SEMBAWANG,4 ROOM,322,SEMBAWANG CL,10 TO 12,101.0,Model A,1999,79 years 06 months,348000.0,750322,1.44555988914785,103.818296366915,27
2018-12,SEMBAWANG,4 ROOM,321,SEMBAWANG CL,04 TO 06,100.0,Model A,1999,79 years 05 months,328000.0,750321,1.44608014993333,103.818524062291,27
2018-12,SEMBAWANG,4 ROOM,327,SEMBAWANG CRES,13 TO 15,101.0,Model A,1999,79 years 06 months,335000.0,750327,1.44566382276232,103.8190220705,27
2018-12,SEMBAWANG,4 ROOM,463C,SEMBAWANG DR,13 TO 15,92.0,Model A,2015,95 years 06 months,368000.0,753463,1.45623509145475,103.814292200264,27
2018-12,SEMBAWANG,4 ROOM,312,SEMBAWANG DR,01 TO 03,101.0,Model A,1999,79 years 04 months,305000.0,750312,1.44450265839408,103.821009544645,27
2018-12,SEMBAWANG,4 ROOM,463B,SEMBAWANG DR,13 TO 15,92.0,Model A,2015,95 years 05 months,365000.0,752463,1.45599868966281,103.813971740295,27
2018-12,SEMBAWANG,4 ROOM,473,SEMBAWANG DR,13 TO 15,90.0,Model A,2000,80 years 10 months,362000.0,750473,1.45133628212005,103.816522350208,27
2018-12,SEMBAWANG,4 ROOM,463C,SEMBAWANG DR,07 TO 09,92.0,Model A,2015,95 years 05 months,365000.0,753463,1.45623509145475,103.814292200264,27
2018-12,SEMBAWANG,4 ROOM,466D,SEMBAWANG DR,01 TO 03,90.0,Premium Apartment,2006,86 years 02 months,340000.0,754466,1.45595291786323,103.813547483063,27
2018-12,SEMBAWANG,4 ROOM,508B,WELLINGTON CIRCLE,04 TO 06,90.0,Model A,2004,84 years 08 months,330000.0,752508,1.45262510110474,103.820909521779,27
2018-12,SEMBAWANG,4 ROOM,501B,WELLINGTON CIRCLE,04 TO 06,91.0,Model A,2001,81 years 08 months,335000.0,752501,1.45218571290718,103.821369887884,27
2018-12,SEMBAWANG,5 ROOM,357A,ADMIRALTY DR,07 TO 09,110.0,Premium Apartment,2001,81 years 07 months,380000.0,751357,1.45004399363065,103.817003273639,27
2018-12,SEMBAWANG,5 ROOM,360A,ADMIRALTY DR,10 TO 12,111.0,Premium Apartment,2001,81 years 09 months,375000.0,751360,1.449203308783,103.815848473794,27
2018-12,SEMBAWANG,5 ROOM,469,ADMIRALTY DR,01 TO 03,118.0,Premium Apartment,2001,81 years 08 months,375000.0,750469,1.4485318461902,103.814038812764,27
2018-12,SEMBAWANG,5 ROOM,493,ADMIRALTY LINK,10 TO 12,111.0,Improved,2004,84 years 05 months,395000.0,750493,1.45654601332376,103.816763883508,27
2018-12,SEMBAWANG,5 ROOM,486,ADMIRALTY LINK,19 TO 21,110.0,Improved,2004,84 years 04 months,391000.0,750486,1.45602740243461,103.816100124988,27
2018-12,SEMBAWANG,5 ROOM,401,ADMIRALTY LINK,01 TO 03,110.0,Improved,2001,81 years 04 months,340000.0,750401,1.45427018021651,103.815812639222,27
2018-12,SEMBAWANG,5 ROOM,486,ADMIRALTY LINK,07 TO 09,110.0,Improved,2004,84 years 04 months,348000.0,750486,1.45602740243461,103.816100124988,27
2018-12,SEMBAWANG,5 ROOM,402,ADMIRALTY LINK,13 TO 15,110.0,Improved,2001,81 years 04 months,378000.0,750402,1.45389053873224,103.815769086937,27
2018-12,SEMBAWANG,5 ROOM,483,ADMIRALTY LINK,16 TO 18,111.0,Improved,2004,84 years 05 months,381623.0,750483,1.45603699736223,103.815580869079,27
2018-12,SEMBAWANG,5 ROOM,404,ADMIRALTY LINK,10 TO 12,110.0,Improved,2001,81 years 03 months,363000.0,750404,1.45356650489638,103.816469172419,27
2018-12,SEMBAWANG,5 ROOM,418,CANBERRA RD,13 TO 15,110.0,Improved,2001,81 years 04 months,410000.0,750418,1.45235459621765,103.819266367388,27
2018-12,SEMBAWANG,5 ROOM,352A,CANBERRA RD,01 TO 03,110.0,Improved,2001,81 years 11 months,375000.0,751352,1.45065508162834,103.819650880153,27
2018-12,SEMBAWANG,5 ROOM,588A,MONTREAL DR,07 TO 09,110.0,Improved,2002,83 years,390000.0,751588,1.45035683378178,103.825726692093,27
2018-12,SEMBAWANG,5 ROOM,329,SEMBAWANG CL,07 TO 09,115.0,Improved,1999,79 years 07 months,420000.0,750329,1.44635110057387,103.817664303233,27
2018-12,SEMBAWANG,5 ROOM,331,SEMBAWANG CL,01 TO 03,121.0,Improved,1999,79 years 07 months,372000.0,750331,1.44752857706619,103.816661963955,27
2018-12,SEMBAWANG,5 ROOM,332,SEMBAWANG CL,01 TO 03,120.0,Improved,1999,79 years 07 months,350000.0,750332,1.44670127140502,103.817044619348,27
2018-12,SEMBAWANG,5 ROOM,409,SEMBAWANG DR,13 TO 15,110.0,Improved,2001,81 years 04 months,390000.0,750409,1.45303321140803,103.817650679888,27
2018-12,SEMBAWANG,5 ROOM,481,SEMBAWANG DR,07 TO 09,110.0,Improved,2000,80 years 08 months,380000.0,750481,1.45297628362912,103.815094118491,27
2018-12,SEMBAWANG,5 ROOM,312,SEMBAWANG DR,10 TO 12,120.0,Improved,1999,79 years 04 months,410000.0,750312,1.44450265839408,103.821009544645,27
2018-12,SEMBAWANG,5 ROOM,480,SEMBAWANG DR,13 TO 15,110.0,Improved,2000,80 years 08 months,380000.0,750480,1.45220212566522,103.815168664829,27
2018-12,SEMBAWANG,EXECUTIVE,357,ADMIRALTY DR,10 TO 12,133.0,Premium Apartment,2001,81 years 06 months,435000.0,750357,1.45003603339558,103.816435076271,27
2018-12,SEMBAWANG,EXECUTIVE,468A,ADMIRALTY DR,04 TO 06,137.0,Premium Apartment,2001,81 years 05 months,453000.0,751468,1.45051331300816,103.813729263582,27
2018-12,SEMBAWANG,EXECUTIVE,307,CANBERRA RD,01 TO 03,141.0,Apartment,1998,78 years 10 months,495000.0,750307,1.44592261930976,103.82165734645,27
2018-12,SEMBAWANG,EXECUTIVE,336,SEMBAWANG CRES,13 TO 15,136.0,Apartment,1999,79 years 07 months,520000.0,750336,1.44695013719977,103.815574238972,27
2018-12,SEMBAWANG,EXECUTIVE,502A,WELLINGTON CIRCLE,10 TO 12,130.0,Apartment,2001,81 years 08 months,505000.0,751502,1.45093008840551,103.821415036965,27
2018-12,SEMBAWANG,EXECUTIVE,501D,WELLINGTON CIRCLE,10 TO 12,130.0,Apartment,2001,81 years 08 months,497000.0,754501,1.45105057890399,103.822432144608,27
2018-12,SENGKANG,2 ROOM,445B,FERNVALE RD,04 TO 06,47.0,Model A,2012,92 years 11 months,220000.0,792445,1.39224716162446,103.874095130429,28
2018-12,SENGKANG,2 ROOM,180D,RIVERVALE CRES,13 TO 15,47.0,Model A,2015,95 years 03 months,250000.0,544180,1.3893584945611,103.910398123408,19
2018-12,SENGKANG,3 ROOM,430B,FERNVALE LINK,19 TO 21,67.0,Model A,2015,95 years 05 months,345000.0,792430,1.39390769406304,103.8782232872,28
2018-12,SENGKANG,3 ROOM,430C,FERNVALE LINK,13 TO 15,67.0,Model A,2015,95 years 05 months,340000.0,793430,1.39458976282864,103.878281439779,28
2018-12,SENGKANG,3 ROOM,180D,RIVERVALE CRES,13 TO 15,67.0,Model A,2015,95 years 04 months,320000.0,544180,1.3893584945611,103.910398123408,19
2018-12,SENGKANG,3 ROOM,450B,SENGKANG WEST WAY,04 TO 06,67.0,Model A,2014,94 years 07 months,320000.0,792450,1.39404770183665,103.873345691812,28
2018-12,SENGKANG,3 ROOM,450A,SENGKANG WEST WAY,04 TO 06,67.0,Model A,2014,94 years 07 months,315000.0,791450,1.39446814841577,103.873506723327,28
2018-12,SENGKANG,3 ROOM,432A,SENGKANG WEST WAY,16 TO 18,67.0,Model A,2014,94 years 10 months,345000.0,791432,1.39475047645333,103.877202311729,28
2018-12,SENGKANG,4 ROOM,303B,ANCHORVALE LINK,01 TO 03,85.0,Model A2,2001,81 years 08 months,318000.0,542303,1.38742376759553,103.889848758135,19
2018-12,SENGKANG,4 ROOM,317D,ANCHORVALE RD,04 TO 06,92.0,Premium Apartment,2003,83 years 05 months,400000.0,544317,1.39346617238896,103.887930423496,19
2018-12,SENGKANG,4 ROOM,309D,ANCHORVALE RD,07 TO 09,95.0,Premium Apartment,2002,83 years,378000.0,544309,1.3908111042137,103.885496222761,19
2018-12,SENGKANG,4 ROOM,264F,COMPASSVALE BOW,10 TO 12,92.0,Premium Apartment,2008,88 years 09 months,506500.0,540264,1.38172125180474,103.895197996712,19
2018-12,SENGKANG,4 ROOM,295A,COMPASSVALE CRES,13 TO 15,90.0,Model A,2002,82 years 02 months,360000.0,541295,1.39827117432616,103.899278132144,19
2018-12,SENGKANG,4 ROOM,202,COMPASSVALE DR,10 TO 12,86.0,Model A2,2001,81 years 07 months,403000.0,540202,1.3886081297452,103.893259995509,19
2018-12,SENGKANG,4 ROOM,212C,COMPASSVALE DR,04 TO 06,98.0,Premium Apartment,2012,92 years 10 months,430000.0,543212,1.38599316874489,103.901020686547,19
2018-12,SENGKANG,4 ROOM,208B,COMPASSVALE LANE,07 TO 09,92.0,Model A,2011,91 years 11 months,408000.0,542208,1.38454735751817,103.898810019993,19
2018-12,SENGKANG,4 ROOM,208A,COMPASSVALE LANE,01 TO 03,92.0,Model A,2011,92 years,345000.0,541208,1.38446364084956,103.898491366571,19
2018-12,SENGKANG,4 ROOM,211D,COMPASSVALE LANE,16 TO 18,95.0,Model A,2013,93 years 02 months,458000.0,544211,1.38552172050188,103.899866305926,19
2018-12,SENGKANG,4 ROOM,275B,COMPASSVALE LINK,04 TO 06,90.0,Premium Apartment,2009,89 years 06 months,545000.0,542275,1.38333897024769,103.894522123516,19
2018-12,SENGKANG,4 ROOM,269C,COMPASSVALE LINK,16 TO 18,90.0,Premium Apartment,2006,86 years 02 months,510000.0,543269,1.38351198345381,103.896373988918,19
2018-12,SENGKANG,4 ROOM,275B,COMPASSVALE LINK,10 TO 12,90.0,Premium Apartment,2009,89 years 06 months,545000.0,542275,1.38333897024769,103.894522123516,19
2018-12,SENGKANG,4 ROOM,259A,COMPASSVALE RD,10 TO 12,90.0,Model A,2001,81 years 03 months,400000.0,541259,1.39390590594045,103.896732147073,19
2018-12,SENGKANG,4 ROOM,247,COMPASSVALE RD,10 TO 12,85.0,Model A2,2000,80 years 05 months,375000.0,540247,1.3920922979789,103.899249247556,19
2018-12,SENGKANG,4 ROOM,249,COMPASSVALE RD,07 TO 09,90.0,Model A2,2000,80 years 05 months,390000.0,540249,1.39176157803265,103.89917306997,19
2018-12,SENGKANG,4 ROOM,430D,FERNVALE LINK,19 TO 21,92.0,Model A,2015,95 years 06 months,438000.0,794430,1.3948267807044,103.878003319945,28
2018-12,SENGKANG,4 ROOM,413B,FERNVALE LINK,13 TO 15,95.0,Premium Apartment,2004,84 years 03 months,420000.0,792413,1.38971066595273,103.878686138516,28
2018-12,SENGKANG,4 ROOM,411A,FERNVALE RD,22 TO 24,96.0,Premium Apartment,2012,93 years,440000.0,791411,1.39054817088696,103.876908514512,28
2018-12,SENGKANG,4 ROOM,407B,FERNVALE RD,22 TO 24,90.0,Premium Apartment,2005,85 years 01 month,385000.0,792407,1.38899739157777,103.875147967354,28
2018-12,SENGKANG,4 ROOM,407B,FERNVALE RD,01 TO 03,90.0,Premium Apartment,2005,85 years 01 month,338000.0,792407,1.38899739157777,103.875147967354,28
2018-12,SENGKANG,4 ROOM,443B,FERNVALE RD,16 TO 18,94.0,Model A,2012,93 years,455000.0,792443,1.39118380458731,103.873946079101,28
2018-12,SENGKANG,4 ROOM,434A,FERNVALE RD,07 TO 09,94.0,Premium Apartment,2013,93 years 06 months,403500.0,791434,1.39437366578651,103.876322418463,28
2018-12,SENGKANG,4 ROOM,435C,FERNVALE RD,04 TO 06,94.0,Premium Apartment,2013,93 years 06 months,398000.0,793435,1.39359978788204,103.876912987517,28
2018-12,SENGKANG,4 ROOM,443A,FERNVALE RD,16 TO 18,94.0,Model A,2012,92 years 11 months,443000.0,791443,1.39118065833884,103.874321610143,28
2018-12,SENGKANG,4 ROOM,410C,FERNVALE RD,22 TO 24,96.0,Premium Apartment,2012,92 years 11 months,455000.0,793410,1.38993920373878,103.876479595851,28
2018-12,SENGKANG,4 ROOM,435C,FERNVALE RD,10 TO 12,94.0,Premium Apartment,2013,93 years 06 months,421000.0,793435,1.39359978788204,103.876912987517,28
2018-12,SENGKANG,4 ROOM,443C,FERNVALE RD,01 TO 03,94.0,Model A,2012,92 years 11 months,355000.0,793443,1.39121766005235,103.873553181742,28
2018-12,SENGKANG,4 ROOM,410B,FERNVALE RD,07 TO 09,95.0,Premium Apartment,2012,92 years 11 months,405000.0,792410,1.38978938889476,103.876096713603,28
2018-12,SENGKANG,4 ROOM,180C,RIVERVALE CRES,04 TO 06,93.0,Model A,2015,95 years 04 months,372000.0,543180,1.38949150176116,103.90966042653,19
2018-12,SENGKANG,4 ROOM,157B,RIVERVALE CRES,10 TO 12,94.0,Premium Apartment,2003,83 years 11 months,375000.0,542157,1.38763106364664,103.908232918823,19
2018-12,SENGKANG,4 ROOM,178C,RIVERVALE CRES,16 TO 18,93.0,Model A,2015,95 years 03 months,418000.0,543178,1.38873270132208,103.910660470449,19
2018-12,SENGKANG,4 ROOM,153,RIVERVALE CRES,10 TO 12,90.0,Model A,2005,86 years,365000.0,540153,1.39134013970454,103.906579847889,19
2018-12,SENGKANG,4 ROOM,178B,RIVERVALE CRES,10 TO 12,93.0,Model A,2015,95 years 04 months,387000.0,542178,1.38854689304718,103.910034044279,19
2018-12,SENGKANG,4 ROOM,178C,RIVERVALE CRES,16 TO 18,93.0,Model A,2015,95 years 03 months,403000.0,543178,1.38873270132208,103.910660470449,19
2018-12,SENGKANG,4 ROOM,178D,RIVERVALE CRES,04 TO 06,93.0,Model A,2015,95 years 03 months,372000.0,544178,1.38904079413305,103.91071884624,19
2018-12,SENGKANG,4 ROOM,178B,RIVERVALE CRES,10 TO 12,93.0,Model A,2015,95 years 03 months,368000.0,542178,1.38854689304718,103.910034044279,19
2018-12,SENGKANG,4 ROOM,178D,RIVERVALE CRES,10 TO 12,93.0,Model A,2015,95 years 03 months,392500.0,544178,1.38904079413305,103.91071884624,19
2018-12,SENGKANG,4 ROOM,184B,RIVERVALE CRES,01 TO 03,90.0,Model A,2003,83 years 06 months,319000.0,542184,1.39248357533523,103.907225369474,19
2018-12,SENGKANG,4 ROOM,186C,RIVERVALE DR,01 TO 03,91.0,Model A,2001,81 years 01 month,303000.0,543186,1.39286345501083,103.905070419158,19
2018-12,SENGKANG,4 ROOM,194,RIVERVALE DR,07 TO 09,91.0,Model A,2001,81 years 06 months,310000.0,540194,1.39260955810937,103.901592560709,19
2018-12,SENGKANG,4 ROOM,124C,RIVERVALE DR,07 TO 09,90.0,Model A2,1999,79 years 08 months,320000.0,543124,1.38809640740115,103.902720783456,19
2018-12,SENGKANG,4 ROOM,116C,RIVERVALE DR,16 TO 18,95.0,Model A,2000,80 years 07 months,440000.0,543116,1.38215509990243,103.902852237154,19
2018-12,SENGKANG,4 ROOM,131,RIVERVALE ST,13 TO 15,89.0,Model A2,1999,79 years 05 months,347000.0,540131,1.38934424778155,103.903081571286,19
2018-12,SENGKANG,4 ROOM,132,RIVERVALE ST,13 TO 15,101.0,Model A,1999,79 years 05 months,365000.0,540132,1.39002903680073,103.903517302026,19
2018-12,SENGKANG,4 ROOM,131,RIVERVALE ST,13 TO 15,92.0,Model A2,1999,79 years 05 months,355000.0,540131,1.38934424778155,103.903081571286,19
2018-12,SENGKANG,4 ROOM,272C,SENGKANG CTRL,07 TO 09,90.0,Premium Apartment,2009,90 years,548000.0,543272,1.38427332655847,103.893821005371,19
2018-12,SENGKANG,4 ROOM,270A,SENGKANG CTRL,10 TO 12,93.0,Premium Apartment,2010,90 years 05 months,528000.0,541270,1.3857519775168,103.894255028725,19
2018-12,SENGKANG,4 ROOM,272A,SENGKANG CTRL,01 TO 03,90.0,Premium Apartment,2009,90 years,430000.0,541272,1.38526180662915,103.893959317126,19
2018-12,SENGKANG,4 ROOM,433B,SENGKANG WEST WAY,01 TO 03,93.0,Model A,2014,94 years 10 months,385000.0,792433,1.39388894272879,103.877494624525,28
2018-12,SENGKANG,4 ROOM,451A,SENGKANG WEST WAY,16 TO 18,92.0,Model A,2015,95 years 05 months,450000.0,791451,1.39434919388296,103.874053796487,28
2018-12,SENGKANG,4 ROOM,451A,SENGKANG WEST WAY,22 TO 24,92.0,Model A,2015,95 years 05 months,455000.0,791451,1.39434919388296,103.874053796487,28
2018-12,SENGKANG,4 ROOM,452B,SENGKANG WEST WAY,16 TO 18,92.0,Model A,2015,95 years 05 months,433000.0,792452,1.39359219975011,103.873975642578,28
2018-12,SENGKANG,4 ROOM,432A,SENGKANG WEST WAY,16 TO 18,93.0,Model A,2014,94 years 10 months,410000.0,791432,1.39475047645333,103.877202311729,28
2018-12,SENGKANG,4 ROOM,452A,SENGKANG WEST WAY,04 TO 06,92.0,Model A,2015,95 years 05 months,395000.0,791452,1.39354732029357,103.874486020747,28
2018-12,SENGKANG,4 ROOM,452B,SENGKANG WEST WAY,13 TO 15,92.0,Model A,2015,95 years 05 months,410000.0,792452,1.39359219975011,103.873975642578,28
2018-12,SENGKANG,4 ROOM,452B,SENGKANG WEST WAY,10 TO 12,92.0,Model A,2015,95 years 05 months,420000.0,792452,1.39359219975011,103.873975642578,28
2018-12,SENGKANG,4 ROOM,432A,SENGKANG WEST WAY,10 TO 12,93.0,Model A,2014,94 years 10 months,420000.0,791432,1.39475047645333,103.877202311729,28
2018-12,SENGKANG,4 ROOM,452B,SENGKANG WEST WAY,04 TO 06,92.0,Model A,2015,95 years 05 months,372000.0,792452,1.39359219975011,103.873975642578,28
2018-12,SENGKANG,5 ROOM,320B,ANCHORVALE DR,13 TO 15,110.0,Improved,2002,82 years 09 months,486888.0,542320,1.39125129542693,103.890809117875,19
2018-12,SENGKANG,5 ROOM,311B,ANCHORVALE LANE,07 TO 09,112.0,Premium Apartment,2002,82 years 10 months,422000.0,542311,1.39125198410932,103.884325036239,19
2018-12,SENGKANG,5 ROOM,311B,ANCHORVALE LANE,01 TO 03,111.0,Premium Apartment,2002,82 years 09 months,395000.0,542311,1.39125198410932,103.884325036239,19
2018-12,SENGKANG,5 ROOM,306C,ANCHORVALE LINK,13 TO 15,110.0,Improved,2002,82 years 01 month,423000.0,543306,1.38988769881462,103.888114475259,19
2018-12,SENGKANG,5 ROOM,318A,ANCHORVALE LINK,07 TO 09,110.0,Premium Apartment,2003,83 years 05 months,475000.0,541318,1.39372831595147,103.889723049359,19
2018-12,SENGKANG,5 ROOM,305C,ANCHORVALE LINK,04 TO 06,110.0,Improved,2001,81 years 10 months,375000.0,543305,1.38914639671317,103.88787201142,19
2018-12,SENGKANG,5 ROOM,305B,ANCHORVALE LINK,13 TO 15,110.0,Improved,2001,82 years,422000.0,542305,1.3891951454752,103.888598523836,19
2018-12,SENGKANG,5 ROOM,317C,ANCHORVALE RD,04 TO 06,110.0,Premium Apartment,2003,83 years 03 months,420000.0,543317,1.39345998492639,103.888223477645,19
2018-12,SENGKANG,5 ROOM,313C,ANCHORVALE RD,10 TO 12,110.0,Premium Apartment,2003,83 years 05 months,465000.0,543313,1.39183903140814,103.887995878385,19
2018-12,SENGKANG,5 ROOM,290B,COMPASSVALE CRES,07 TO 09,110.0,Improved,2001,82 years,430000.0,542290,1.3970326678583,103.897023030475,19
2018-12,SENGKANG,5 ROOM,213A,COMPASSVALE LANE,10 TO 12,115.0,Premium Apartment,2012,92 years 10 months,560000.0,541213,1.38581624385594,103.900206949645,19
2018-12,SENGKANG,5 ROOM,268A,COMPASSVALE LINK,01 TO 03,110.0,Premium Apartment,2006,86 years 03 months,460000.0,541268,1.38416869382668,103.896647916276,19
2018-12,SENGKANG,5 ROOM,203C,COMPASSVALE RD,10 TO 12,110.0,Improved,2001,81 years 01 month,478000.0,543203,1.38681200686527,103.895283375622,19
2018-12,SENGKANG,5 ROOM,258D,COMPASSVALE RD,01 TO 03,110.0,Improved,2001,81 years 03 months,425000.0,544258,1.39350458923456,103.897097233364,19
2018-12,SENGKANG,5 ROOM,291B,COMPASSVALE ST,01 TO 03,110.0,Improved,2002,82 years 01 month,360000.0,542291,1.39582487078481,103.898497580022,19
2018-12,SENGKANG,5 ROOM,252,COMPASSVALE ST,10 TO 12,117.0,Improved,2000,80 years 10 months,450000.0,540252,1.39368190554213,103.900770045348,19
2018-12,SENGKANG,5 ROOM,252,COMPASSVALE ST,01 TO 03,115.0,Improved,2000,80 years 10 months,415000.0,540252,1.39368190554213,103.900770045348,19
2018-12,SENGKANG,5 ROOM,403A,FERNVALE LANE,10 TO 12,112.0,Premium Apartment,2004,84 years 04 months,455000.0,791403,1.3889306090651,103.873208570293,28
2018-12,SENGKANG,5 ROOM,430A,FERNVALE LINK,07 TO 09,112.0,Improved,2015,95 years 06 months,535000.0,791430,1.39387016239186,103.878517201425,28
2018-12,SENGKANG,5 ROOM,430A,FERNVALE LINK,04 TO 06,112.0,Improved,2015,95 years 05 months,500000.0,791430,1.39387016239186,103.878517201425,28
2018-12,SENGKANG,5 ROOM,408C,FERNVALE RD,07 TO 09,115.0,Premium Apartment,2005,85 years 02 months,450000.0,793408,1.38924471342298,103.876556317593,28
2018-12,SENGKANG,5 ROOM,406C,FERNVALE RD,07 TO 09,110.0,Premium Apartment,2004,85 years,440000.0,793406,1.38867904803847,103.874702601249,28
2018-12,SENGKANG,5 ROOM,184A,RIVERVALE CRES,01 TO 03,110.0,Improved,2003,83 years 05 months,405000.0,541184,1.3921257522424,103.907508047408,19
2018-12,SENGKANG,5 ROOM,146,RIVERVALE DR,07 TO 09,116.0,Improved,1999,79 years 09 months,420000.0,540146,1.3904964729756,103.906157175515,19
2018-12,SENGKANG,5 ROOM,122D,RIVERVALE DR,10 TO 12,110.0,Improved,2000,80 years 07 months,430000.0,544122,1.38709611224694,103.905723021788,19
2018-12,SENGKANG,5 ROOM,133,RIVERVALE ST,10 TO 12,121.0,Improved,1999,79 years 03 months,435000.0,540133,1.38864259962865,103.903635505967,19
2018-12,SENGKANG,5 ROOM,130,RIVERVALE ST,13 TO 15,119.0,Improved,1999,79 years 03 months,460000.0,540130,1.38944503867735,103.902653243628,19
2018-12,SENGKANG,5 ROOM,115,RIVERVALE WALK,16 TO 18,119.0,Improved,1998,79 years,478000.0,540115,1.38443729931578,103.901309870914,19
2018-12,SENGKANG,5 ROOM,122,SENGKANG EAST WAY,13 TO 15,110.0,Improved,2000,80 years 08 months,415000.0,540122,1.38655148699146,103.9067414866,19
2018-12,SENGKANG,5 ROOM,122,SENGKANG EAST WAY,10 TO 12,110.0,Improved,2000,80 years 08 months,380000.0,540122,1.38655148699146,103.9067414866,19
2018-12,SENGKANG,5 ROOM,452B,SENGKANG WEST WAY,07 TO 09,111.0,Improved,2015,95 years 05 months,540000.0,792452,1.39359219975011,103.873975642578,28
2018-12,SENGKANG,5 ROOM,451A,SENGKANG WEST WAY,22 TO 24,111.0,Improved,2015,95 years 05 months,590000.0,791451,1.39434919388296,103.874053796487,28
2018-12,SENGKANG,5 ROOM,452B,SENGKANG WEST WAY,13 TO 15,111.0,Improved,2015,95 years 05 months,528000.0,792452,1.39359219975011,103.873975642578,28
2018-12,SENGKANG,EXECUTIVE,312B,ANCHORVALE LANE,10 TO 12,127.0,Premium Apartment,2002,82 years 11 months,525000.0,542312,1.39173421861576,103.885497782179,19
2018-12,SENGKANG,EXECUTIVE,316A,ANCHORVALE LINK,07 TO 09,125.0,Premium Apartment,2003,83 years 06 months,538000.0,541316,1.39259070435595,103.889372018379,19
2018-12,SENGKANG,EXECUTIVE,315A,ANCHORVALE RD,07 TO 09,125.0,Premium Apartment,2003,83 years 06 months,530000.0,541315,1.39194187989874,103.889018489102,19
2018-12,SENGKANG,EXECUTIVE,202A,COMPASSVALE DR,07 TO 09,130.0,Apartment,2001,81 years 06 months,600000.0,541202,1.38835985228693,103.893143243824,19
2018-12,SENGKANG,EXECUTIVE,250C,COMPASSVALE ST,10 TO 12,130.0,Apartment,2000,80 years 07 months,550000.0,543250,1.39269343697359,103.899877418149,19
2018-12,SENGKANG,EXECUTIVE,299B,COMPASSVALE ST,13 TO 15,134.0,Premium Apartment,2001,81 years 08 months,568000.0,542299,1.39682859571624,103.901186812758,19
2018-12,SENGKANG,EXECUTIVE,250C,COMPASSVALE ST,01 TO 03,130.0,Apartment,2000,80 years 08 months,515000.0,543250,1.39269343697359,103.899877418149,19
2018-12,SENGKANG,EXECUTIVE,137,RIVERVALE ST,13 TO 15,140.0,Apartment,1998,79 years,592000.0,540137,1.3891027253423,103.904819113359,19
2018-12,SERANGOON,2 ROOM,8,LOR LEW LIAN,01 TO 03,44.0,Improved,1978,58 years 06 months,202000.0,531008,1.34890868855022,103.876715676102,19
2018-12,SERANGOON,3 ROOM,3,LOR LEW LIAN,10 TO 12,64.0,Improved,1978,58 years 05 months,330000.0,531003,1.3504753599142,103.876132957211,19
