month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,Postal,Latitude,Longitude,District
2023-09,JURONG WEST,EXECUTIVE,830A,JURONG WEST ST 81,10 TO 12,146.0,Apartment,1993,68 years 09 months,678000.0,641830,1.34525788684192,103.694214035887,22
2023-09,JURONG WEST,EXECUTIVE,910,JURONG WEST ST 91,07 TO 09,141.0,Apartment,1988,64 years 01 month,650000.0,640910,1.34205519672862,103.68628857834,22
2023-09,JURONG WEST,EXECUTIVE,906,JURONG WEST ST 91,07 TO 09,141.0,Apartment,1989,64 years 04 months,668000.0,640906,1.34122050548925,103.685228417825,22
2023-09,JURONG WEST,EXECUTIVE,154,YUNG HO RD,01 TO 03,147.0,Maisonette,1991,66 years 08 months,700000.0,610154,1.32712439587226,103.721781699843,22
2023-09,JURONG WEST,EXECUTIVE,151,YUNG HO RD,04 TO 06,148.0,Maisonette,1990,66 years 01 month,645000.0,610151,1.32676126001247,103.721288499183,22
2023-09,JURONG WEST,EXECUTIVE,159,YUNG PING RD,10 TO 12,143.0,Maisonette,1996,71 years 09 months,820000.0,610159,1.32928599309236,103.72238572895,22
2023-09,KALLANG/WHAMPOA,3 ROOM,24,BENDEMEER RD,04 TO 06,68.0,Improved,1972,47 years 05 months,385000.0,330024,1.31862347782977,103.862324355167,12
2023-09,KALLANG/WHAMPOA,3 ROOM,45,BENDEMEER RD,04 TO 06,66.0,Improved,1972,47 years 06 months,345000.0,330045,1.3223875270991,103.866126107239,12
2023-09,KALLANG/WHAMPOA,3 ROOM,43,BENDEMEER RD,10 TO 12,63.0,Standard,1981,56 years 04 months,360000.0,330043,1.32112499272338,103.865833285976,12
2023-09,KALLANG/WHAMPOA,3 ROOM,96,GEYLANG BAHRU,13 TO 15,68.0,New Generation,1979,54 years 06 months,395000.0,330096,1.32338061098186,103.870461630612,12
2023-09,KALLANG/WHAMPOA,3 ROOM,93,GEYLANG BAHRU,04 TO 06,68.0,New Generation,1979,54 years 05 months,420000.0,330093,1.32218898844635,103.871612008197,12
2023-09,KALLANG/WHAMPOA,3 ROOM,93,GEYLANG BAHRU,07 TO 09,82.0,New Generation,1979,54 years 06 months,453000.0,330093,1.32218898844635,103.871612008197,12
2023-09,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,49 years 11 months,400000.0,330057,1.32353780675049,103.86914775647,12
2023-09,KALLANG/WHAMPOA,3 ROOM,93,GEYLANG BAHRU,04 TO 06,68.0,New Generation,1979,54 years 05 months,420000.0,330093,1.32218898844635,103.871612008197,12
2023-09,KALLANG/WHAMPOA,3 ROOM,94,GEYLANG BAHRU,10 TO 12,68.0,New Generation,1979,54 years 05 months,425000.0,330094,1.32265301195608,103.87130995354,12
2023-09,KALLANG/WHAMPOA,3 ROOM,27,JLN BAHAGIA,01 TO 03,56.0,Standard,1970,45 years 10 months,270000.0,320027,1.32602102238192,103.858991981159,12
2023-09,KALLANG/WHAMPOA,3 ROOM,32,JLN BAHAGIA,01 TO 03,53.0,Standard,1971,46 years 06 months,300000.0,320032,1.32613207103741,103.858096717028,12
2023-09,KALLANG/WHAMPOA,3 ROOM,34,JLN BAHAGIA,04 TO 06,56.0,Standard,1970,45 years 09 months,308000.0,320034,1.32698180867095,103.857761761594,12
2023-09,KALLANG/WHAMPOA,3 ROOM,2,JLN BATU,04 TO 06,60.0,Standard,1969,44 years 05 months,320000.0,431002,1.30315437968651,103.883912023247,15
2023-09,KALLANG/WHAMPOA,3 ROOM,5,JLN BATU,01 TO 03,62.0,Standard,1969,44 years 04 months,320000.0,679530,1.39152550534761,103.757266741055,23
2023-09,KALLANG/WHAMPOA,3 ROOM,117B,JLN TENTERAM,19 TO 21,67.0,Model A,2017,93 years 03 months,585000.0,322117,1.32816494843873,103.860801944702,12
2023-09,KALLANG/WHAMPOA,3 ROOM,117A,JLN TENTERAM,19 TO 21,67.0,Model A,2017,93 years 03 months,590000.0,321117,1.3282335842715,103.861138402914,12
2023-09,KALLANG/WHAMPOA,3 ROOM,117A,JLN TENTERAM,13 TO 15,67.0,Model A,2017,93 years 02 months,560000.0,321117,1.3282335842715,103.861138402914,12
2023-09,KALLANG/WHAMPOA,3 ROOM,116A,JLN TENTERAM,22 TO 24,67.0,Model A,2017,93 years 02 months,560000.0,321116,1.3270531250321,103.860558381575,12
2023-09,KALLANG/WHAMPOA,3 ROOM,65,KALLANG BAHRU,04 TO 06,65.0,Improved,1981,56 years 05 months,369999.0,330065,1.31969547154613,103.868364964604,12
2023-09,KALLANG/WHAMPOA,3 ROOM,113B,MCNAIR RD,34 TO 36,68.0,Premium Apartment,2017,93 years 04 months,800008.0,323113,1.32118140104797,103.860568176564,12
2023-09,KALLANG/WHAMPOA,3 ROOM,467,NTH BRIDGE RD,13 TO 15,68.0,Improved,1978,54 years 02 months,470000.0,190467,1.30522205395223,103.862906450772,7
2023-09,KALLANG/WHAMPOA,3 ROOM,468,NTH BRIDGE RD,07 TO 09,60.0,Improved,1979,54 years 10 months,340000.0,190468,1.30539150676389,103.863222183958,7
2023-09,KALLANG/WHAMPOA,3 ROOM,467,NTH BRIDGE RD,04 TO 06,60.0,Improved,1978,54 years 02 months,382000.0,190467,1.30522205395223,103.862906450772,7
2023-09,KALLANG/WHAMPOA,3 ROOM,7,ST. GEORGE'S LANE,01 TO 03,60.0,Improved,1986,61 years 08 months,357000.0,320007,1.32370038883176,103.859056873397,12
2023-09,KALLANG/WHAMPOA,3 ROOM,3,ST. GEORGE'S RD,04 TO 06,59.0,Improved,1976,51 years 08 months,342800.0,320003,1.3225873518737,103.861107276991,12
2023-09,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,13 TO 15,66.0,Improved,1974,49 years 04 months,400000.0,380011,1.31423937033551,103.870914031459,14
2023-09,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,04 TO 06,65.0,Improved,1974,49 years 04 months,303000.0,320075,1.32441875533381,103.858185074994,12
2023-09,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,04 TO 06,66.0,Improved,1974,49 years 10 months,380000.0,320086,1.32314598295591,103.855879621151,12
2023-09,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,04 TO 06,65.0,Improved,1974,49 years 05 months,300000.0,320075,1.32441875533381,103.858185074994,12
2023-09,KALLANG/WHAMPOA,3 ROOM,93,WHAMPOA DR,04 TO 06,65.0,Improved,1974,49 years 07 months,345000.0,320093,1.32227606663002,103.854799917943,12
2023-09,KALLANG/WHAMPOA,4 ROOM,10B,BENDEMEER RD,07 TO 09,93.0,Model A,2017,93 years 04 months,915000.0,332010,1.31547715332072,103.860312930116,12
2023-09,KALLANG/WHAMPOA,4 ROOM,10B,BENDEMEER RD,19 TO 21,93.0,Model A,2017,93 years 03 months,980000.0,332010,1.31547715332072,103.860312930116,12
2023-09,KALLANG/WHAMPOA,4 ROOM,8,BOON KENG RD,19 TO 21,94.0,DBSS,2011,86 years 05 months,948000.0,330008,1.31642489627751,103.861501638313,12
2023-09,KALLANG/WHAMPOA,4 ROOM,7,BOON KENG RD,19 TO 21,94.0,DBSS,2011,86 years 05 months,988000.0,330007,1.31678922529744,103.861781918434,12
2023-09,KALLANG/WHAMPOA,4 ROOM,22,BOON KENG RD,01 TO 03,89.0,Improved,1974,49 years 05 months,548000.0,330022,1.31817642675037,103.861403795159,12
2023-09,KALLANG/WHAMPOA,4 ROOM,41,CAMBRIDGE RD,04 TO 06,91.0,New Generation,1982,57 years 10 months,583000.0,210041,1.31543762081432,103.849817677057,8
2023-09,KALLANG/WHAMPOA,4 ROOM,466,CRAWFORD LANE,10 TO 12,82.0,Improved,1982,58 years 01 month,568000.0,190466,1.30508442984799,103.862599006613,7
2023-09,KALLANG/WHAMPOA,4 ROOM,60,GEYLANG BAHRU,13 TO 15,100.0,Model A,1999,74 years 05 months,790000.0,330060,1.32282118210161,103.869177870562,12
2023-09,KALLANG/WHAMPOA,4 ROOM,117A,JLN TENTERAM,04 TO 06,93.0,Model A,2017,93 years 02 months,735000.0,321117,1.3282335842715,103.861138402914,12
2023-09,KALLANG/WHAMPOA,4 ROOM,16,JLN TENTERAM,04 TO 06,86.0,Model A,2002,78 years 01 month,540000.0,321016,1.32813370856146,103.85955995036,12
2023-09,KALLANG/WHAMPOA,4 ROOM,17,JLN TENTERAM,07 TO 09,86.0,Model A,2001,77 years 03 months,560000.0,321017,1.32821169071169,103.859812573047,12
2023-09,KALLANG/WHAMPOA,4 ROOM,117A,JLN TENTERAM,16 TO 18,93.0,Model A,2017,93 years 02 months,795000.0,321117,1.3282335842715,103.861138402914,12
2023-09,KALLANG/WHAMPOA,4 ROOM,117A,JLN TENTERAM,28 TO 30,93.0,Model A,2017,93 years 02 months,880000.0,321117,1.3282335842715,103.861138402914,12
2023-09,KALLANG/WHAMPOA,4 ROOM,12,KG ARANG RD,10 TO 12,123.0,New Generation,1982,57 years 08 months,688000.0,431012,1.30082885462595,103.883694825656,15
2023-09,KALLANG/WHAMPOA,4 ROOM,113A,MCNAIR RD,10 TO 12,93.0,Premium Apartment,2017,93 years 03 months,968000.0,322113,1.32142575611025,103.860194689384,12
2023-09,KALLANG/WHAMPOA,4 ROOM,119,MCNAIR RD,01 TO 03,104.0,Model A,1987,63 years,608000.0,320119,1.3197152535396,103.856870419005,12
2023-09,KALLANG/WHAMPOA,4 ROOM,108,MCNAIR RD,13 TO 15,103.0,Model A,1987,62 years 10 months,720000.0,321108,1.3216190383169,103.859382719506,12
2023-09,KALLANG/WHAMPOA,4 ROOM,69,MOULMEIN RD,13 TO 15,84.0,Improved,1972,47 years 11 months,618000.0,300069,1.31895176233165,103.850517972593,11
2023-09,KALLANG/WHAMPOA,4 ROOM,684,RACE COURSE RD,04 TO 06,103.0,Model A,1986,61 years 05 months,643000.0,210684,1.31430707569496,103.856659538355,8
2023-09,KALLANG/WHAMPOA,4 ROOM,9,ST. GEORGE'S RD,07 TO 09,84.0,Simplified,1985,60 years 08 months,568000.0,320009,1.32372379609506,103.862995082822,12
2023-09,KALLANG/WHAMPOA,4 ROOM,20,ST. GEORGE'S RD,04 TO 06,93.0,New Generation,1984,60 years 01 month,575000.0,321020,1.3247396755322,103.862860231376,12
2023-09,KALLANG/WHAMPOA,4 ROOM,2D,UPP BOON KENG RD,10 TO 12,90.0,Model A,2006,82 years,840000.0,384002,1.31307927671737,103.872380169741,14
2023-09,KALLANG/WHAMPOA,4 ROOM,3D,UPP BOON KENG RD,10 TO 12,90.0,Model A,2006,82 years 01 month,815000.0,384003,1.31329783863328,103.872837648285,14
2023-09,KALLANG/WHAMPOA,4 ROOM,2C,UPP BOON KENG RD,13 TO 15,90.0,Model A,2006,82 years 02 months,880000.0,383002,1.3131279690448,103.871737005665,14
2023-09,KALLANG/WHAMPOA,4 ROOM,104,WHAMPOA DR,07 TO 09,101.0,Model A,1998,74 years 03 months,680000.0,323104,1.3207995912383,103.853327785421,12
2023-09,KALLANG/WHAMPOA,4 ROOM,109,WHAMPOA RD,04 TO 06,103.0,Model A,1997,73 years 03 months,655000.0,321109,1.32714817577656,103.855700914421,12
2023-09,KALLANG/WHAMPOA,5 ROOM,38A,BENDEMEER RD,25 TO 27,115.0,Improved,2012,87 years 09 months,1250888.0,331038,1.32005797775204,103.866939439236,12
2023-09,KALLANG/WHAMPOA,5 ROOM,5,BOON KENG RD,04 TO 06,126.0,Improved,1996,72 years 01 month,971088.0,330005,1.31629995826281,103.860397463054,12
2023-09,KALLANG/WHAMPOA,5 ROOM,53,GEYLANG BAHRU,25 TO 27,114.0,Standard,1974,49 years 10 months,675000.0,330053,1.32432231336421,103.868159565036,12
2023-09,KALLANG/WHAMPOA,5 ROOM,54,KENT RD,07 TO 09,120.0,Improved,1982,57 years 10 months,795000.0,118169,1.2802866173086,103.790784721811,5
2023-09,KALLANG/WHAMPOA,5 ROOM,38,UPP BOON KENG RD,16 TO 18,114.0,Standard,1976,52 years,638000.0,380038,1.31804081085615,103.874222824064,14
2023-09,KALLANG/WHAMPOA,5 ROOM,3B,UPP BOON KENG RD,04 TO 06,110.0,Improved,2006,81 years 11 months,775000.0,382003,1.31429873353526,103.872828236608,14
2023-09,KALLANG/WHAMPOA,5 ROOM,14,UPP BOON KENG RD,04 TO 06,122.0,Improved,1999,74 years 08 months,865000.0,380014,1.31505420515826,103.870303668462,14
2023-09,KALLANG/WHAMPOA,EXECUTIVE,48,BENDEMEER RD,10 TO 12,144.0,Apartment,1994,70 years 03 months,1038000.0,330048,1.32332270615854,103.866399245801,12
2023-09,KALLANG/WHAMPOA,EXECUTIVE,108,JLN RAJAH,10 TO 12,149.0,Maisonette,1984,60 years 03 months,1015000.0,320108,1.32838935725024,103.855750872335,12
2023-09,MARINE PARADE,3 ROOM,33,MARINE CRES,04 TO 06,65.0,Improved,1975,50 years 09 months,395000.0,440033,1.30264896606627,103.912184784558,15
2023-09,MARINE PARADE,3 ROOM,30,MARINE CRES,10 TO 12,65.0,Improved,1975,50 years 08 months,428000.0,440030,1.30422279476766,103.911164021354,15
2023-09,MARINE PARADE,3 ROOM,65,MARINE DR,07 TO 09,65.0,Improved,1976,51 years 07 months,445000.0,440065,1.30340547617434,103.909734447292,15
2023-09,MARINE PARADE,4 ROOM,45,MARINE CRES,13 TO 15,88.0,Improved,1975,50 years 09 months,530000.0,440045,1.30455023575131,103.912455527874,15
2023-09,MARINE PARADE,5 ROOM,77,MARINE DR,04 TO 06,122.0,Standard,1977,52 years 05 months,860000.0,440077,1.3020158078523,103.908586206495,15
2023-09,PASIR RIS,2 ROOM,527C,PASIR RIS ST 51,10 TO 12,47.0,Model A,2015,90 years 10 months,366000.0,513527,1.36937329925111,103.947970231713,18
2023-09,PASIR RIS,3 ROOM,530A,PASIR RIS DR 1,07 TO 09,65.0,DBSS,2015,90 years 09 months,590000.0,511530,1.37114053931458,103.949850548422,18
2023-09,PASIR RIS,4 ROOM,530A,PASIR RIS DR 1,10 TO 12,86.0,DBSS,2015,90 years 09 months,778000.0,511530,1.37114053931458,103.949850548422,18
2023-09,PASIR RIS,4 ROOM,530A,PASIR RIS DR 1,04 TO 06,86.0,DBSS,2015,90 years 09 months,719888.0,511530,1.37114053931458,103.949850548422,18
2023-09,PASIR RIS,4 ROOM,530C,PASIR RIS DR 1,10 TO 12,86.0,DBSS,2015,90 years 08 months,780000.0,513530,1.37162618190542,103.950113871559,18
2023-09,PASIR RIS,4 ROOM,738,PASIR RIS DR 10,13 TO 15,103.0,Model A,1996,71 years 11 months,580000.0,510738,1.37918074333783,103.936553749218,18
2023-09,PASIR RIS,4 ROOM,633,PASIR RIS DR 3,10 TO 12,104.0,Model A,1995,70 years 08 months,565000.0,510633,1.37800945142578,103.940686625895,18
2023-09,PASIR RIS,4 ROOM,632,PASIR RIS DR 3,13 TO 15,104.0,Model A,1995,70 years 10 months,565000.0,510632,1.37863961678247,103.939853922321,18
2023-09,PASIR RIS,4 ROOM,626,PASIR RIS DR 3,01 TO 03,104.0,Model A,1995,70 years 11 months,510000.0,510626,1.37980085474172,103.940918757392,18
2023-09,PASIR RIS,4 ROOM,231,PASIR RIS DR 4,01 TO 03,107.0,Model A,1993,68 years 11 months,545000.0,510231,1.37337990743405,103.961401813164,18
2023-09,PASIR RIS,4 ROOM,475,PASIR RIS DR 6,07 TO 09,112.0,Model A,1990,65 years 09 months,590000.0,510475,1.37519773974651,103.95715537175,18
2023-09,PASIR RIS,4 ROOM,470,PASIR RIS DR 6,01 TO 03,116.0,Model A,1989,65 years 01 month,540000.0,510470,1.37381136566656,103.957589569659,18
2023-09,PASIR RIS,4 ROOM,412,PASIR RIS DR 6,04 TO 06,113.0,Model A,1989,65 years 02 months,600000.0,510412,1.37338314330641,103.955097085831,18
2023-09,PASIR RIS,4 ROOM,477,PASIR RIS DR 6,01 TO 03,105.0,Model A,1989,65 years 02 months,500000.0,510477,1.37447595603468,103.958441823841,18
2023-09,PASIR RIS,4 ROOM,417,PASIR RIS DR 6,01 TO 03,105.0,Model A,1990,65 years 04 months,540000.0,510417,1.37193962542694,103.955451668479,18
2023-09,PASIR RIS,4 ROOM,117,PASIR RIS ST 11,01 TO 03,106.0,Model A,1990,65 years 07 months,550000.0,510117,1.36789487704032,103.954721651011,18
2023-09,PASIR RIS,4 ROOM,142,PASIR RIS ST 11,04 TO 06,108.0,Model A,1994,69 years 08 months,520000.0,510142,1.36345258509225,103.958901731763,18
2023-09,PASIR RIS,4 ROOM,230,PASIR RIS ST 21,04 TO 06,107.0,Model A,1993,68 years 11 months,515000.0,510230,1.37256156363967,103.960998684857,18
2023-09,PASIR RIS,4 ROOM,525A,PASIR RIS ST 51,07 TO 09,93.0,Model A,2015,90 years 11 months,668000.0,511525,1.36919989142635,103.947298306263,18
2023-09,PASIR RIS,4 ROOM,525B,PASIR RIS ST 51,01 TO 03,93.0,Model A,2015,90 years 11 months,645000.0,512525,1.3695904828869,103.947455951519,18
2023-09,PASIR RIS,4 ROOM,525C,PASIR RIS ST 51,10 TO 12,93.0,Model A,2015,90 years 10 months,695000.0,513525,1.3699604913861,103.947452111279,18
2023-09,PASIR RIS,4 ROOM,527A,PASIR RIS ST 51,10 TO 12,93.0,Model A,2015,90 years 10 months,700000.0,511527,1.36842293498041,103.947593701801,18
2023-09,PASIR RIS,4 ROOM,517,PASIR RIS ST 52,07 TO 09,106.0,Model A,1993,69 years 03 months,580000.0,510517,1.37468101222365,103.943850333671,18
2023-09,PASIR RIS,4 ROOM,514,PASIR RIS ST 52,13 TO 15,106.0,Model A,1993,69 years 04 months,585000.0,510514,1.37460129469019,103.943139291069,18
2023-09,PASIR RIS,4 ROOM,769,PASIR RIS ST 71,01 TO 03,104.0,Model A,1996,72 years,555000.0,510769,1.37510622714738,103.9351471761,18
2023-09,PASIR RIS,4 ROOM,751,PASIR RIS ST 71,10 TO 12,104.0,Model A,1996,72 years 03 months,562000.0,510751,1.37786494222766,103.934075386369,18
2023-09,PASIR RIS,4 ROOM,740,PASIR RIS ST 71,01 TO 03,104.0,Model A,1996,72 years 01 month,513000.0,510740,1.37790740617351,103.935984430467,18
2023-09,PASIR RIS,5 ROOM,738,PASIR RIS DR 10,01 TO 03,124.0,Improved,1996,71 years 10 months,646500.0,510738,1.37918074333783,103.936553749218,18
2023-09,PASIR RIS,5 ROOM,482,PASIR RIS DR 4,07 TO 09,122.0,Improved,1989,65 years 02 months,618000.0,510482,1.37375879162392,103.95971509662,18
2023-09,PASIR RIS,5 ROOM,117,PASIR RIS ST 11,07 TO 09,122.0,Improved,1990,65 years 07 months,618000.0,510117,1.36789487704032,103.954721651011,18
2023-09,PASIR RIS,5 ROOM,183,PASIR RIS ST 11,07 TO 09,135.0,Model A,1993,68 years 10 months,690000.0,510183,1.36493828197643,103.960612447875,18
2023-09,PASIR RIS,5 ROOM,121,PASIR RIS ST 11,01 TO 03,128.0,Improved,1989,64 years 07 months,645000.0,510121,1.36686954737879,103.954504704247,18
2023-09,PASIR RIS,5 ROOM,190,PASIR RIS ST 12,01 TO 03,136.0,Model A,1993,69 years 01 month,630000.0,510190,1.36552479300537,103.958657337254,18
2023-09,PASIR RIS,5 ROOM,193,PASIR RIS ST 12,13 TO 15,126.0,Improved,1993,69 years 01 month,673000.0,510193,1.36605107630216,103.959389712733,18
2023-09,PASIR RIS,5 ROOM,199,PASIR RIS ST 12,04 TO 06,123.0,Improved,1993,69 years,663000.0,510199,1.36734267382393,103.959675966403,18
2023-09,PASIR RIS,5 ROOM,551,PASIR RIS ST 51,04 TO 06,123.0,Improved,1992,68 years 04 months,600000.0,510551,1.36736981596041,103.953118181493,18
2023-09,PASIR RIS,5 ROOM,768,PASIR RIS ST 71,04 TO 06,128.0,Improved,1996,72 years,650000.0,510768,1.37537067639067,103.935517710994,18
2023-09,PASIR RIS,5 ROOM,776,PASIR RIS ST 71,04 TO 06,127.0,Improved,1996,72 years 02 months,680000.0,510776,1.37461117497015,103.937175821555,18
2023-09,PASIR RIS,5 ROOM,751,PASIR RIS ST 71,07 TO 09,121.0,Improved,1996,72 years 02 months,665000.0,510751,1.37786494222766,103.934075386369,18
2023-09,PASIR RIS,EXECUTIVE,645,PASIR RIS DR 10,04 TO 06,150.0,Apartment,1995,71 years 01 month,820000.0,510645,1.37841964903681,103.937790479995,18
2023-09,PASIR RIS,EXECUTIVE,418,PASIR RIS DR 6,04 TO 06,149.0,Maisonette,1989,64 years 07 months,858000.0,510418,1.37181108706218,103.95438126271,18
2023-09,PASIR RIS,EXECUTIVE,238,PASIR RIS ST 21,04 TO 06,146.0,Apartment,1993,68 years 10 months,752888.0,510238,1.37370903858617,103.96321602063,18
2023-09,PASIR RIS,EXECUTIVE,548,PASIR RIS ST 51,04 TO 06,144.0,Apartment,1992,68 years 04 months,833000.0,510548,1.36843045769712,103.953619551697,18
2023-09,PASIR RIS,EXECUTIVE,714,PASIR RIS ST 72,01 TO 03,146.0,Apartment,1996,71 years 10 months,785000.0,510714,1.38264722864523,103.937556703926,18
2023-09,PUNGGOL,2 ROOM,622B,PUNGGOL CTRL,13 TO 15,47.0,Model A,2014,89 years 08 months,320000.0,822622,1.40034369782027,103.91054120733,19
2023-09,PUNGGOL,2 ROOM,622A,PUNGGOL CTRL,04 TO 06,46.0,Model A,2014,89 years 08 months,320000.0,821622,1.39992780139037,103.911046885541,19
2023-09,PUNGGOL,2 ROOM,659C,PUNGGOL EAST,07 TO 09,38.0,Model A,2018,94 years 03 months,308000.0,823659,1.40122538798494,103.919128590087,19
2023-09,PUNGGOL,2 ROOM,659C,PUNGGOL EAST,10 TO 12,47.0,Model A,2018,94 years 02 months,352500.0,823659,1.40122538798494,103.919128590087,19
2023-09,PUNGGOL,2 ROOM,233A,SUMANG LANE,07 TO 09,47.0,Model A,2018,94 years 03 months,340000.0,821233,1.40158066096097,103.890310335343,19
2023-09,PUNGGOL,2 ROOM,222A,SUMANG LANE,10 TO 12,37.0,Model A,2018,94 years 03 months,310000.0,821222,1.40112566398084,103.893476425427,19
2023-09,PUNGGOL,2 ROOM,233A,SUMANG LANE,07 TO 09,47.0,Model A,2018,94 years 02 months,348000.0,821233,1.40158066096097,103.890310335343,19
2023-09,PUNGGOL,2 ROOM,232C,SUMANG LANE,07 TO 09,47.0,Model A,2018,94 years 02 months,360000.0,823232,1.40203576124081,103.890116621791,19
2023-09,PUNGGOL,2 ROOM,256C,SUMANG WALK,13 TO 15,47.0,Model A,2016,92 years 04 months,353000.0,823256,1.40540203681824,103.895910481206,19
2023-09,PUNGGOL,2 ROOM,326C,SUMANG WALK,04 TO 06,47.0,Model A,2018,94 years 03 months,350000.0,823326,1.41240459366921,103.900177817489,19
2023-09,PUNGGOL,3 ROOM,683B,EDGEDALE PLAINS,01 TO 03,68.0,Premium Apartment,2018,94 years,455000.0,822683,1.40470105849924,103.91498813455,19
2023-09,PUNGGOL,3 ROOM,622C,PUNGGOL CTRL,13 TO 15,69.0,Model A,2014,89 years 09 months,510000.0,823622,1.4006620149821,103.910914385755,19
2023-09,PUNGGOL,3 ROOM,623B,PUNGGOL CTRL,13 TO 15,69.0,Model A,2014,89 years 07 months,488000.0,822623,1.39935935540286,103.911836712507,19
2023-09,PUNGGOL,3 ROOM,602B,PUNGGOL CTRL,01 TO 03,70.0,Model A,2012,87 years 10 months,428000.0,822602,1.40301276677721,103.906863540581,19
2023-09,PUNGGOL,3 ROOM,663A,PUNGGOL DR,04 TO 06,65.0,Model A,2016,91 years 10 months,470000.0,821663,1.40024347553794,103.917080046799,19
2023-09,PUNGGOL,3 ROOM,210C,PUNGGOL PL,13 TO 15,67.0,Model A,2014,90 years 04 months,473000.0,823210,1.39965440414761,103.899915641085,19
2023-09,PUNGGOL,3 ROOM,208C,PUNGGOL PL,07 TO 09,67.0,Model A,2014,89 years 10 months,480000.0,823208,1.40094119675936,103.901144550587,19
2023-09,PUNGGOL,3 ROOM,208A,PUNGGOL PL,04 TO 06,67.0,Model A,2014,89 years 09 months,470000.0,821208,1.40146324574732,103.900761051711,19
2023-09,PUNGGOL,3 ROOM,212B,PUNGGOL WALK,01 TO 03,67.0,Model A,2015,90 years 07 months,415000.0,822212,1.40040423922635,103.899484284229,19
2023-09,PUNGGOL,3 ROOM,308B,PUNGGOL WALK,13 TO 15,67.0,Premium Apartment,2016,91 years 07 months,500800.0,822308,1.40776678175669,103.89887868051,19
2023-09,PUNGGOL,3 ROOM,308B,PUNGGOL WALK,04 TO 06,67.0,Premium Apartment,2016,91 years 06 months,470000.0,822308,1.40776678175669,103.89887868051,19
2023-09,PUNGGOL,3 ROOM,316A,PUNGGOL WAY,10 TO 12,68.0,Premium Apartment,2017,93 years 01 month,495000.0,821316,1.40890165905109,103.898407764488,19
2023-09,PUNGGOL,3 ROOM,315A,PUNGGOL WAY,10 TO 12,68.0,Premium Apartment,2017,93 years 01 month,500000.0,821315,1.40831677374217,103.897052983922,19
2023-09,PUNGGOL,3 ROOM,315A,PUNGGOL WAY,13 TO 15,68.0,Premium Apartment,2017,93 years 01 month,485000.0,821315,1.40831677374217,103.897052983922,19
2023-09,PUNGGOL,3 ROOM,315A,PUNGGOL WAY,16 TO 18,68.0,Premium Apartment,2017,93 years,490000.0,821315,1.40831677374217,103.897052983922,19
2023-09,PUNGGOL,3 ROOM,221A,SUMANG LANE,10 TO 12,68.0,Model A,2018,94 years 04 months,470000.0,821221,1.40098554950776,103.89567454466,19
2023-09,PUNGGOL,3 ROOM,233A,SUMANG LANE,07 TO 09,68.0,Model A,2018,94 years 02 months,455000.0,821233,1.40158066096097,103.890310335343,19
2023-09,PUNGGOL,3 ROOM,256D,SUMANG WALK,04 TO 06,68.0,Model A,2016,92 years 04 months,450000.0,824256,1.40494870154993,103.896007686194,19
2023-09,PUNGGOL,4 ROOM,684A,EDGEDALE PLAINS,16 TO 18,93.0,Premium Apartment,2018,94 years,685000.0,821684,1.40279379493336,103.915878602831,19
2023-09,PUNGGOL,4 ROOM,661A,EDGEDALE PLAINS,07 TO 09,92.0,Premium Apartment,2017,92 years 09 months,593000.0,821661,1.40303056639258,103.917080721325,19
2023-09,PUNGGOL,4 ROOM,122B,EDGEDALE PLAINS,16 TO 18,93.0,Model A,2017,92 years 09 months,555000.0,822122,1.39415009117251,103.909595974135,19
2023-09,PUNGGOL,4 ROOM,684C,EDGEDALE PLAINS,04 TO 06,93.0,Premium Apartment,2018,94 years,620000.0,823684,1.40349238743113,103.914765251205,19
2023-09,PUNGGOL,4 ROOM,682A,EDGEDALE PLAINS,04 TO 06,93.0,Premium Apartment,2018,94 years,600000.0,821682,1.40354774923551,103.916291277867,19
2023-09,PUNGGOL,4 ROOM,122A,EDGEDALE PLAINS,07 TO 09,93.0,Model A,2017,92 years 08 months,585000.0,821122,1.39350981217359,103.909106562659,19
2023-09,PUNGGOL,4 ROOM,684C,EDGEDALE PLAINS,10 TO 12,93.0,Premium Apartment,2018,94 years,644000.0,823684,1.40349238743113,103.914765251205,19
2023-09,PUNGGOL,4 ROOM,662A,EDGEDALE PLAINS,04 TO 06,92.0,Premium Apartment,2017,92 years 08 months,570000.0,821662,1.4020044862654,103.918326393281,19
2023-09,PUNGGOL,4 ROOM,683B,EDGEDALE PLAINS,01 TO 03,93.0,Premium Apartment,2018,93 years 11 months,580000.0,822683,1.40470105849924,103.91498813455,19
2023-09,PUNGGOL,4 ROOM,134,EDGEDALE PLAINS,16 TO 18,91.0,Premium Apartment,2003,79 years 02 months,505000.0,820134,1.39233540545797,103.91018078305,19
2023-09,PUNGGOL,4 ROOM,684A,EDGEDALE PLAINS,01 TO 03,93.0,Premium Apartment,2018,93 years 11 months,628888.0,821684,1.40279379493336,103.915878602831,19
