X,Y,BUS_STOP_N,BUS_ROOF_N,LOC_DESC,Latitude,Longitude
39294.3043137295,38173.5452183001,75501,UNK,BLK 604A,1.3615003553717724,103.93480544734479
33467.8655137299,39216.3483183011,63381,B13,XINMIN PR SCH,1.370932736286155,103.8824512141885
22616.7452137293,47793.6811183002,47201,UNK,W'LANDS NTH STN,1.4485030316346776,103.78494462904608
26477.1728137294,47507.1318183001,58299,B03,BLK 328,1.4459120620707633,103.81963446110313
12639.0649137292,35857.1316183005,22369,B07,BLK 704,1.3405497680207936,103.69529156073197
32332.8889137292,38334.2457183003,66149,B01,AFT YIO CHU KANG RD,1.3629555057223235,103.87225252077901
13487.8480137298,44727.9883182999,33029,B18,AFT NEO TIEW RD,1.420774832029714,103.70291398970694
34253.0751137296,31424.2614182997,91051,B13,OPP SANTA FE MANSIONS,1.3004637433120831,103.88950527505368
30560.7802137295,33968.9180183001,50991,B01,BLK 82,1.323477241448761,103.85632855583349
24366.4946137294,28421.3710182998,15149,B02,OPP LABRADOR PK STN,1.2733070773933892,103.80067023902949
39262.9511137297,38168.1212183014,75509,UNK,OPP BLK 601C,1.3614513146416045,103.93452371615018
27126.08911373,31920.7952183001,9191,B01,THE REGENT S'PORE,1.3049548367239032,103.82546608119233
20144.7420137292,40279.5470183007,44401,NIL,OPP BLK 183,1.3805473773973895,103.76273326170791
30422.0152137298,31320.0173183009,1119,B06,AFT BUGIS STN EXIT C,1.299521531115779,103.85508147153664
37927.3103137296,35509.8413183,84479,B16,BLK 713,1.3374112826221876,103.92252122639391
33263.6503137294,39654.6753183007,64489,B03,BLK 946A,1.374896844845561,103.88061627461761
18028.4623137293,37071.4726183005,43531,B04,BLK 140,1.3515340883299125,103.74371800839279
30434.4554137299,31386.4475183003,1112,B07,OPP BUGIS STN EXIT C,1.300122301448843,103.85519325747025
30000.1363137299,45006.7584183011,59781,B09A,AFT YISHUN AVE 6,1.4232995617909507,103.85129161647511
17478.0687137293,40311.242018301,44501,B05,BLK 426,1.3808331777917333,103.73877123280039
31697.1030137297,38799.974518301,66251,B01,OPP KINGSWEAR AVE,1.3671674762018289,103.86653961227381
14050.2637137296,34733.3984182999,21331,B10,OPP PREMIER MILK PTE LTD,1.3303878341870743,103.70797250377623
17938.8620137293,34014.0490183011,20061,B02,AFT JURONG TOWN HALL RD,1.323883838469907,103.74291390586392
37567.6555137299,32559.9962183014,93059,B12,AFT JLN BUROH PERINDU,1.3107340732128585,103.9192886028207
36359.22891373,41013.8515183013,67521,B05,BLK 160,1.3871880198193367,103.90843265457137
30454.8249137299,35601.8757183012,52439,B03,OPP BLK 5,1.338245140062997,103.85537662208206
25547.7491137292,29821.1527183,10119,B14,OPP PACIFIC TECH CTR,1.2859663248357915,103.81128412279251
16613.7853137292,36196.9910183009,28351,B17,OPP BLK 350,1.343625094821005,103.73100658393123
29780.6421137294,36705.1529182997,53229,B04,BLK 501,1.3482228341147005,103.84931875883508
35058.9558137292,30937.840718301,91101,B03,TG KATONG FLYOVER,1.2960645557452208,103.89674636364539
16482.2881137291,47421.3435183,49209,B01,SG BULOH WETLAND RESERVE,1.4451338921183268,103.72982056970223
34592.9901137296,40969.1229183003,67331,B05,BLK 200B,1.3867839639004393,103.89256164222374
6295.76721372921,36218.9440183006,25411,B01,BEF TUAS TER,1.343817950816102,103.63829323766049
33185.0241137296,32492.5648183003,80251,B01,AFT LOR 14 GEYLANG,1.3101252961850958,103.87990853594643
33200.5324137295,32146.5190182999,80141,B04,OPP S.A. DEAF,1.306995778418671,103.880047827619
30002.6222137297,36384.1207183003,53409,B03,BLK 131,1.3453195191347898,103.8513133671337
26433.3578137299,48330.6654183008,58121,B07,BLK 424A CP,1.453359798066668,103.81924069369983
27402.9135137293,38551.1365182996,53091,B15,BEF ANG MO KIO AVE 1,1.3649172991368306,103.82795334754917
39862.6514137294,39771.928418301,77249,B18,BLK 640,1.3759553154288402,103.93991305805399
41172.43011373,38933.692718301,77369,B05,OPP BLK 555,1.368374069237335,103.95168197580688
43200.9523137296,38386.8449183013,97119,B42,AFT TOH CL,1.3634276124179951,103.96990933940134
30148.8604137292,33918.1419182997,50211,NIL,OPP BALESTIER PT,1.323018072137178,103.85262723322145
24124.23991373,28521.2096183002,15159,B04,MAPLETREE BUSINESS CITY,1.2742099538910185,103.79849348238145
19414.1684137294,37033.6438183002,43439,B05,BLK 242,1.351192408629723,103.7561694564039
34199.5560137294,37879.875818301,63269,B06,BLK 232,1.3588460167347156,103.88902569035358
30397.90161373,39587.6036182996,54571,B11,BLK 532,1.3742906458490398,103.8548654514031
27243.6491137296,45890.3092183005,57111,B15,OPP BLK 101,1.431290135934608,103.82652205648671
13893.1484137299,36372.8867183011,21379,B01,BLK 263,1.3452146756719805,103.70655997744203
41896.6893137293,38968.9078183006,78069,B06,BLK 442,1.3686922092980647,103.95818995210844
7563.96851372998,33472.2209182996,26131,B05,AFT TUAS CRES,1.318978577465518,103.64969057235905
33550.2308137296,32566.9565182999,81169,B03,OPP BLK 56,1.3107980046753098,103.88319010779365
25846.6137137292,34177.5594183002,41129,B06,OPP S'PORE BIBLE COLLEGE,1.3253641515589822,103.81396923938208
9368.09621372912,31770.4936183002,24379,B03,OPP ASIA IND GASES,1.3035899728903102,103.66590253966955
32181.19001373,37020.3680183012,66389,B02,S'GOON STN EXIT F,1.3510732881039114,103.87088922033783
14787.6649137298,35144.0888183005,21521,B01,PB PACKAGING SYSTEMS,1.334102294435881,103.71459827268951
23248.6024137298,45891.8439183012,46979,B12,OPP BLK 507,1.4313036251985942,103.79062281939257
9240.00921372976,34049.6529182997,24501,B61,BEF TUAS FLYOVER,1.3242017180118295,103.66475024199578
13396.0353137292,32905.3624183014,22041,B03,AFT TG KLING RD,1.3138554590101434,103.70209477896756
23165.7965137297,46308.7566183005,46649,B03,BLK 515,1.4350740175619472,103.789878659875
18190.8544137292,36587.0285183005,43379,B04,BLK 185,1.3471530071104352,103.74517736063085
38743.2885137293,34759.2985183001,84321,B08,BLK 516,1.3306233701376275,103.92985299309835
20604.6410137294,30701.2744183,17011,B01,OPP VARSITY PK,1.2939250560028157,103.76686812329108
27111.0713137295,47517.7710183002,58031,UNK,OPP CANBERRA DR,1.4460083065271605,103.82533066936092
13269.9653137298,36681.3098183013,27379,B01,BLK 755,1.3480036378727567,103.70096015937835
29476.2035137294,36475.6662183013,53219,B01,RAFFLES INSTN,1.3461474545485077,103.84658317699267
14065.5382137299,36329.9189183004,21399,B05,OPP RIVER VALLEY HIGH SCH,1.3448261715754388,103.70810902146403
19047.3461137293,32758.5064183008,20319,B04,BLK T PANDAN LIGHT IND PK,1.3125295114174895,103.75287458221953
19330.4634137293,39901.9829182997,44131,B04,BLK 26,1.3771325960064,103.75541648011644
21702.9337137295,34470.7280183006,12099,B06,OPP SIM HQ,1.3280148887485244,103.7767359828488
30366.4848137293,36587.7924183011,53289,B02,ZION BIBLE PRESBY CH,1.3471614270373682,103.85458291144582
15445.9094137298,34326.257418301,21559,B04,CISCO RECALL,1.3267064114179765,103.72051330002336
28932.4195137294,37960.6100182999,53159,B11,BLK 260,1.3595767795042004,103.84169698876507
28610.2610137295,36439.3732182998,53019,B02,OPP ST. THERESA'S HOME,1.3458192636070245,103.83880214944361
36763.4098137291,35355.1658183001,84701,B07,BLK 151,1.3360128135876272,103.91206286711102
34607.7736137295,40031.1606182996,64579,B04,BET BLKS 544/546,1.3783013699739122,103.89269427255674
23063.6292137299,48130.2679182999,47039,B23,AFT VIEW RD,1.4515470821254646,103.78896027035665
27481.9785137298,38092.2383182999,53079,B14,FLAME TREE PK,1.3607671889665762,103.82866380875201
15394.2862137295,36264.5195183009,28091,B23,LAKESIDE STN,1.3442353108023906,103.72004863575873
32821.5792137291,32901.1959183011,80071,B05,YI XIU FTY BLDG,1.3138208695582225,103.87664287142
21226.6551137296,30990.8015183005,16181,B04,CTRL LIB,1.2965435769604177,103.77245712068722
6363.83621372934,33423.0435183011,26069,B11,AFT TUAS AVE 16,1.3185330127478088,103.63890685593046
28037.0379137294,46490.4083182998,59251,B15,OPP DARUL MAKMUR MQUE,1.436717225052438,103.8336513995585
22209.6779137291,32430.9389183,19021,B05,SP SMA,1.3095678652129383,103.78128973942283
41012.0001137294,35256.1147183012,84431,B10,BLK 3014,1.3351155030028492,103.95023881271534
34468.8863137299,37321.2843183,63091,B12,OPP BLK 106,1.3537942593796637,103.89144567992835
21729.1835137298,46729.8301183004,46079,B05,OPP BLK 137,1.4388817684378254,103.77696923536801
27247.3769137291,45477.7993183006,57081,B13,OPP BLK 713,1.4275595457467682,103.82655556520352
22023.0102137299,43598.2069183011,48029,B19,BEF MANDAI LAKE RD,1.4105605765324145,103.77961020731902
18485.8093137294,42135.9820183013,45329,B08,OPP YEW TEE STN,1.3973357986119608,103.7478259281723
20615.8840137292,40078.4002183005,44191,B01,OPP BLK 171,1.378728401651603,103.76696687033042
6179.90971372928,34551.9755183011,25399,B09,AFT PIONEER RD,1.328742483843854,103.6372533891461
30333.6327137295,37694.2293183003,54109,B04,BEF ANG MO KIO AVE 10,1.3571676505915058,103.85428780078468
22700.6408137297,31120.5893182997,18129,B07,AYER RAJAH IND EST,1.2977176173704292,103.78570149975563
12420.8030137299,38627.5791183002,31039,B05,OPP CIVIL DEFENCE ACAD,1.365604521947264,103.69332891695119
23188.5368137294,47114.0219183005,46449,B04,BLK 875,1.4423565468527517,103.79008286592654
32055.6165137291,33577.5542182997,60039,B06,OPP BLK 66,1.3199377244108879,103.86976040463114
18017.06611373,35973.2581182998,28621,B07,BLK 241,1.3416022351298589,103.74361596953928
40406.8020137297,37663.3294182997,76191,B03,BLK 401,1.356885710045626,103.94480175858766
34651.1930137295,41557.1588183008,67449,B03,BLK 323B,1.3921019335581404,103.89308477326458
42496.7625137297,34596.4261183012,96271,B03,OPP GLOBAL LOGISTICS CTR,1.3291488537673877,103.96357991348853
37424.9412137298,33669.2175182998,83099,B14,AFT PERPETUAL SUCCOUR CH,1.320765511903705,103.91800658480514
40506.4717137292,39895.7454183009,77199,B14,OPP BLK 500A,1.3770748027935498,103.94569829296248
35658.3967137299,38274.7241182998,64229,B10,BEF DEFU AVE 2,1.3624165415307006,103.90213443441547
20624.3761137296,31268.1154183,17389,B04A,OPP WEST BAY RESORT CONDO,1.2990513678525075,103.76704531817747
27435.2038137298,38455.7029183004,53089,B16,FABER GDN,1.3640542323408296,103.82824349983787
20871.7987137297,39756.7411183007,44219,B04,BET BLKS 139/140,1.3758194970226183,103.76926652866979
38471.8683137298,35681.3708183002,84619,B20,WATERFRONT ISLE,1.3389623486290119,103.92741445100705
42928.8645137297,38367.6781182997,97101,B39,BEF JLN MARIAM,1.3632544135070344,103.96746444282
21405.6837137295,46447.1989182997,46589,B07,BLK 146,1.436325681531402,103.77406234413442
18545.2285137298,36350.7990183011,43511,B07,BT BATOK SWIM CPLX,1.34501674765484,103.74836170187004
10077.8378137294,33586.2822182998,24249,B06,ASIATIC AGRICULTURAL IND,1.3200116776086306,103.67227882012796
35554.5189137291,34992.3417183012,71089,B03,OPP EUNOS TECHNOLINK,1.3327318894566502,103.90120020121202
15693.6534137297,32859.0725183003,21079,B16,OPP JURONG ABATTOIR,1.3134378357481813,103.72273999698727
17345.50251373,33621.1199182998,20129,B26,BET BLKS 50/51,1.3203301301924906,103.73758239633098
39486.3420137297,35883.4270182997,75061,B25,OPP BEDOK REFORM TRG CTR,1.3407893011353944,103.93653015853137
12840.3570137294,32495.7790182997,22401,B07,AFT SHIPYARD RD,1.310151072845704,103.69710194600488
34249.3041137299,39110.1471183002,64521,B01A,BLK 834,1.3699721357229615,103.88947296771072
29207.57431373,34301.7278183009,50169,NIL,AFT IRRAWADDY RD,1.3264871389325663,103.8441692920075
12719.3040137291,32850.6500183009,22399,B08,Aft Jln Buroh,1.3133603319307074,103.69601405411925
29362.5540137291,45201.508518301,59411,B06,BLK 356,1.4250608490159573,103.84556237090159
19240.8067137292,36510.4893183,43739,B01,BLK 217,1.3464611395418016,103.7546118449877
13528.0111137293,35575.2336183004,22509,B01,BLK 664C,1.3380008291734269,103.70327938427133
35049.8017137293,32440.8262182996,82121,B03,DUNMAN VIEW,1.3096570209997418,103.89666444952546
29243.9457137296,40687.5704183001,55301,B03,AMK POLICE DIV HQ,1.3842384231933575,103.84449637327532
32126.4710137295,34366.9960182998,60071,B02,KOLAM AYER IND EST,1.327077145871844,103.87039717509609
30956.5450137295,35530.6626182999,52391,B03,OPP BLK 231,1.3376010691800095,103.85988486452025
46344.4472137298,40369.3129182998,95141,B07,AFT CARGO BLDG D,1.3813544907979238,103.99815690680883
16923.7699137293,36933.558918301,28129,B04,AFT TRACK 18,1.350286458806451,103.7337917090621
17103.9272137294,36022.901018301,28281,B19,OPP BLK 227,1.3420508706305603,103.73541086227296
23446.1033137292,46588.446018301,46661,B01,OPP BLK 896B,1.437603473271923,103.79239743775624
21242.3931137295,34004.9169183001,12079,B10,OPP BLK 116,1.3238021615347024,103.77259787700166
36822.8432137296,42709.1647183001,65319,NIL,OASIS STN / EXIT A,1.4025196722115016,103.91259909464523
16549.4690137291,37245.6914183013,28139,B06,AFT TRACK 22,1.3531091285837433,103.73042826562033
13586.3246137295,36089.0155183002,22449,B02,BLK 685B,1.3426473062690059,103.70380311978263
30016.3104137294,35016.6920183003,52251,B01,CHUNG HWA FREE CLINIC,1.3329529788812935,103.85143627326929
28853.1158137294,44528.8070183005,59299,B04,BLK 671 CP,1.4189771995332343,103.84098458333155
16859.3736137291,36075.8293182999,28349,B16,OPP CHINESE GDN STN,1.3425294451252416,103.7332133849889
32881.5242137294,34778.9058183003,70111,B05,OPP CENCON BLDG,1.3308021994923018,103.87718180498766
36383.7642137296,42134.6014182996,65161,B04,MERDIAN STN EXIT B,1.3973236638762705,103.90865344457733
15175.3414137298,34416.9380182996,21469,B02,BEF CHIA PING RD,1.3275263802394506,103.71808206583219
17995.1158137294,38509.6792182997,43671,B08,OPP DUNEARN SEC SCH,1.36454068920775,103.74341788860342
40664.9814137295,37490.471218301,76151,B07,BLK 237,1.3553223364569582,103.94712159225163
14227.7091137292,35659.3398183007,21351,B06,BEF BOON LAY WAY,1.3387617813034358,103.70956652746902
34100.1915137293,40199.4240183011,64441,B04,HOUGANG G. SHOP MALL,1.3798231932535439,103.88813331125655
22632.3520137295,29942.0777183007,15119,B05,OPP SCI PK 2 / THE GALEN,1.2870595647220726,103.78508809602747
23897.9795137299,46131.8132183012,47571,B04,BLK 618,1.4334739221118782,103.79645804548848
8702.31651372928,33064.4426183011,24209,B02,AFT GUL LANE,1.3152915299371406,103.65991942339565
34979.6309137298,31567.5881182998,91071,B17,BEF TG KATONG RD,1.3017597840511026,103.89603373561802
24149.8093137294,48613.5848182999,47069,B17,NORTHTECH,1.455918195109366,103.79872063442284
22847.4412137298,28959.211318301,15219,B12,PASIR VIEW PK,1.278170904698724,103.78702091864406
25135.5577137293,33273.7736183014,11119,B06,FARRER RD STN EXIT A,1.3171905745550156,103.80758010144278
30471.0756137297,31175.6327183004,1039,B09,BUGIS CUBE,1.2982157638414493,103.85552228981003
37383.0569137298,32204.3112183008,92081,B09,ST. PATRICK'S SCH,1.3075174437399668,103.91762978868739
31777.5271137292,32451.8662183005,80011,B03,AFT PADANG JERINGAU,1.3097574369239897,103.86726148947788
17626.2317137299,39679.7972183004,44589,B03,OPP BLK 489A,1.3751226774446865,103.74010280792943
40363.0691137295,33566.6223183013,84661,B03,BLK 172,1.3198366327161064,103.94440712375028
18017.69931373,38205.6094183009,43681,B07,BT BATOK HME FOR THE AGED,1.3617908013926998,103.74362091832069
17655.6798137296,39693.9011183009,44581,B04,BLK 489A,1.375250238289388,103.74036741512334
31013.6979137296,34688.5347183011,52089,B03,OPP BLK 195,1.3299851581409008,103.86039833350105
29341.5095137293,31297.008518301,8057,B04,DHOBY GHAUT STN,1.2993135129734041,103.84537264272652
21204.1522137299,46002.5176183004,46499,B08,OPP BLK 402,1.4323040992047897,103.77225149830674
16874.0388137298,36944.4714183006,28121,B03,OPP TRACK 18,1.3503851289700164,103.73334484038068
35234.6562137296,39385.4141183011,64059,B34,BLK 355,1.3724613253110935,103.89832711232216
24619.4940137295,48821.4879183006,47079,B15,OPP BRITISH AMERICAN TOBACCO,1.4577984560396016,103.80294121141522
27497.4029137297,37699.747518301,53061,B09,BEF WINDSOR PK RD,1.3572176422969027,103.82880241393406
37195.2118137293,33285.179518301,83191,B08,BEF FRANKEL DR,1.3172924814731284,103.91594223342362
37499.9116137298,32556.2687183004,93051,B11,AFT DUNBAR WK,1.3107003840050269,103.91867989034755
44513.8765137298,41480.3657183014,99101,B04,GOVT CHALETS,1.3914035109915814,103.98170854954662
31178.5912137292,33602.6383183002,60121,B11,BOON KENG STN / BLK 102,1.3201646797110946,103.86187987911059
32099.8329137294,33634.2027183007,60031,B05,BEF GEYLANG BAHRU STN,1.3204500274285826,103.87015771948452
28970.5512137292,45977.5809183009,59389,B11,OPP BLK 314,1.4320793831429495,103.84203989412087
34350.2446137294,33210.2403183002,81051,B13,SIMS VILLE,1.3166154790034217,103.89037875135314
41423.9755137293,39706.3041182999,78109,B12,DOWNTOWN EAST,1.3753611618296726,103.953942631788
34679.4603137299,42846.0272183008,65551,B11,BLK 227A,1.403757983378913,103.8933390729758
18817.58201373,39936.8460183013,44129,B01,OPP BLK 113,1.37744772900664,103.7508078595758
22265.1670137299,29475.5276183002,16011,B17,OPP HAW PAR VILLA STN,1.2828401860939713,103.78178887606379
12552.1799137294,32234.1111182999,23381,B01A,PLANT ENGRG,1.307784504590254,103.69451267230507
9900.40931372996,32962.2156183012,24089,B01,AFT GUL AVE,1.3143677581838384,103.67068490486588
17157.4734137291,33347.8215183001,29039,B03,BEF PENJURU WK,1.317858453574652,103.73589295516874
21831.6033137292,32203.2289183009,19061,B08,AYER RAJAH TELECOMS,1.3075084639351797,103.77789260283951
34035.03431373,41121.256318301,67309,B02,OPP BLK 305 CP,1.3881599241102407,103.88754801510851
16724.37091373,36395.2876182999,28461,B07,BLK 347,1.3454184576856163,103.73200018714351
31202.6410137294,44023.311118301,68139,B10,YOUTH FLYING CLUB,1.414405510336234,103.86209710073973
30187.76951373,31034.5542182997,1019,B04,BRAS BASAH CPLX,1.296939920784812,103.8529766490904
18079.8360137297,38554.8599183001,43679,B07,BLK 402,1.3649493153543064,103.74417914156422
12485.9916137299,34432.5711183008,23189,B09,BEF FIRST LOK YANG RD,1.3276665077842094,103.69391683518558
21760.6322137294,47532.9913183004,46139,B04,AFT RIVERSIDE RD,1.4461452704647335,103.77725165438717
29738.6037137294,28401.3880183008,3239,B02,SHENTON WAY TER,1.2731265188319976,103.84894055270215
14406.1033137292,32498.4507183004,21099,B01,JURONG ISLAND CHECKPT,1.3101759647571931,103.71117090050204
38361.0676137293,32804.5196183007,93071,B01,CRESCENDO BLDG,1.3129451971855564,103.92641787086953
20296.1383137293,46486.5182183012,46041,B37,OPP GLOBALFOUNDRIES,1.436680988698517,103.76409201211587
28549.8700137297,44579.4066183008,59379,B03,OPP CHUNG CHENG HIGH SCH,1.4194348115047473,103.83825965091728
19992.2325137295,32813.0926182996,20011,B16,BLK 506,1.313023429719364,103.76136483221993
